ï»¿X,Y,FID,AÃ±o,IdAccident,Fecha,Mes,Dia_mes,Dia_semana,Hora,Hora_texto,Hora_aprox,RegiÃ³n,Comuna,Tipo_Accid,Tipo__CONA,Zona,UbicaciÃ³n,Causa__CON,Causa_Acci,Calle_Uno,Calle_Dos,Intersecci,NÃºmero,Ruta,Ubicaci_1,Calzada,Tipo_Calza,Estado_Cal,CondiciÃ³n,Estado_Atm,Fallecidos,Graves,Menos_Grav,Leves,CUT_REG,CUT_PROV,CUT_COM,REGION,PROVINCIA,COMUNA1,Tipo_direc,Direccion,Lat,Lon,Archivo_Origen
-8129665.56297436,-4427371.84228843,5442,2024,1649919,2024/11/02 00:00:00+00,Noviembre,2,SÃ¡bado,1899/12/30 00:00:00+00,18:20:00,18,REGION BIO BIO,CHIGUAYANTE,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SENAL CEDA EL PASO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,PROGRESO,AVENIDA CIENTO UNO,AVENIDA CIENTO UNO - PROGRESO,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8103,BiobÃ­o,ConcepciÃ³n,Chiguayante,Interseccion,"AVENIDA CIENTO UNO & PROGRESO, Chiguayante",-36.915764,-73.030028,Moto_2024.csv
-8136959.6465504,-4416799.05085068,5467,2024,1617085,2024/06/10 00:00:00+00,Junio,10,Lunes,1899/12/30 00:00:00+00,20:15:00,20,REGION BIO BIO,SAN PEDRO DE LA PAZ,COLISION FRONTAL,COLISION,URBANA,CRUCE CON SENAL CEDA EL PASO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION CONTRA SENTIDO DEL TRANSITO,LOTA,VICTORIA,LOTA - VICTORIA,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,MOJADO,LLUVIA,0,0,0,0,8,81,8108,BiobÃ­o,ConcepciÃ³n,San Pedro de la Paz,Interseccion,"LOTA & VICTORIA, San Pedro de la Paz",-36.83979,-73.095552,Moto_2024.csv
-8132924.96426894,-4414946.18772999,5516,2024,1642873,2024/10/08 00:00:00+00,Octubre,8,Martes,1899/12/30 00:00:00+00,06:00:00,6,REGION BIO BIO,CONCEPCION,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,LOS CARRERA,SERRANO,LOS CARRERA - SERRANO,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"LOS CARRERA & SERRANO, ConcepciÃ³n",-36.826468,-73.059308,Moto_2024.csv
-8134868.15730023,-4411930.1793777,5523,2024,1650259,2024/11/12 00:00:00+00,Noviembre,12,Martes,1899/12/30 00:00:00+00,07:40:00,7,REGION BIO BIO,HUALPEN,COLISION,COLISION,URBANA,ENLACE A DESNIVEL,DESOBEDIENCIA A SEÃALIZACION,SENALIZACION DESOBEDECER SENAL PARE,COSTANERA,PRESIDENTE JORGE ALESSANDRI RODRIGUEZ,COSTANERA - PRESIDENTE JORGE ALESSANDRI RODRIGUEZ,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,8,81,8112,BiobÃ­o,ConcepciÃ³n,HualpÃ©n,Interseccion,"COSTANERA & PRESIDENTE JORGE ALESSANDRI RODRIGUEZ, HualpÃ©n",-36.804778,-73.076764,Moto_2024.csv
-8129428.6417021,-4427767.71693813,5575,2024,1650453,2024/11/05 00:00:00+00,Noviembre,5,Martes,1899/12/30 00:00:00+00,15:00:00,15,REGION BIO BIO,CHIGUAYANTE,COLISION POR ALCANCE,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,MANUEL RODRIGUEZ,QUINTANILLA,MANUEL RODRIGUEZ - QUINTANILLA,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,1,8,81,8103,BiobÃ­o,ConcepciÃ³n,Chiguayante,Interseccion,"MANUEL RODRIGUEZ & QUINTANILLA, Chiguayante",-36.918607,-73.0279,Moto_2024.csv
-8136422.84530864,-4409586.51468647,5580,2024,1643239,2024/10/11 00:00:00+00,Octubre,11,Viernes,1899/12/30 00:00:00+00,11:30:00,11,REGION BIO BIO,HUALPEN,COLISION,COLISION,URBANA,CRUCE CON SENAL PARE,DESOBEDIENCIA A SEÃALIZACION,SENALIZACION DESOBEDECER SENAL PARE,LEBU,LA RECONQUISTA,LA RECONQUISTA - LEBU,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,1,0,8,81,8112,BiobÃ­o,ConcepciÃ³n,HualpÃ©n,Interseccion,"LA RECONQUISTA & LEBU, HualpÃ©n",-36.787919,-73.09073,Moto_2024.csv
-8137546.17365209,-4416772.54087849,5638,2024,1636034,2024/09/06 00:00:00+00,Septiembre,6,Viernes,1899/12/30 00:00:00+00,19:00:00,19,REGION BIO BIO,SAN PEDRO DE LA PAZ,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,LOS CANELOS,LOS RAULIES,LOS CANELOS - LOS RAULIES,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,8,81,8108,BiobÃ­o,ConcepciÃ³n,San Pedro de la Paz,Interseccion,"LOS CANELOS & LOS RAULIES, San Pedro de la Paz",-36.839599,-73.100821,Moto_2024.csv
-8133224.52501866,-4414022.80071588,5651,2024,1636094,2024/08/21 00:00:00+00,Agosto,21,MiÃ©rcoles,1899/12/30 00:00:00+00,16:30:00,16,REGION BIO BIO,CONCEPCION,COLISION POR ALCANCE,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,MANUEL RODRIGUEZ,OBISPO HIPOLITO SALAS,MANUEL RODRIGUEZ - OBISPO HIPOLITO SALAS,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,REGULAR,MOJADO,LLUVIA,0,0,0,0,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"MANUEL RODRIGUEZ & OBISPO HIPOLITO SALAS, ConcepciÃ³n",-36.819828,-73.061999,Moto_2024.csv
-8135357.29514277,-4411822.56997291,5656,2024,1643448,2024/10/13 00:00:00+00,Octubre,13,Domingo,1899/12/30 00:00:00+00,18:30:00,18,REGION BIO BIO,HUALPEN,COLISION,COLISION,URBANA,CRUCE SIN SENALIZACION,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,CRISTOBAL COLON,KENT,CRISTOBAL COLON - KENT,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,8,81,8112,BiobÃ­o,ConcepciÃ³n,HualpÃ©n,Interseccion,"CRISTOBAL COLON & KENT, HualpÃ©n",-36.804004,-73.081158,Moto_2024.csv
-8131906.05696971,-4412789.84239655,5661,2024,1650773,2024/11/08 00:00:00+00,Noviembre,8,Viernes,1899/12/30 00:00:00+00,19:10:00,19,REGION BIO BIO,CONCEPCION,COLISION POR ALCANCE,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,JORGE ALESSANDRI,PAICAVI,JORGE ALESSANDRI - PAICAVI,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"JORGE ALESSANDRI & PAICAVI, ConcepciÃ³n",-36.810961,-73.050155,Moto_2024.csv
-8131384.41383585,-4414851.8984552,5735,2024,1643864,2024/10/11 00:00:00+00,Octubre,11,Viernes,1899/12/30 00:00:00+00,16:00:00,16,REGION BIO BIO,CONCEPCION,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,DESOBEDIENCIA A SEÃALIZACION,SENALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,TUCAPEL,O'HIGGINS,O'HIGGINS - TUCAPEL,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,NUBLADO,0,0,0,1,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"O'HIGGINS & TUCAPEL, ConcepciÃ³n",-36.82579,-73.045469,Moto_2024.csv
-8130659.94658977,-4420599.09098576,5741,2024,1643898,2024/10/11 00:00:00+00,Octubre,11,Viernes,1899/12/30 00:00:00+00,17:30:00,17,REGION BIO BIO,CHIGUAYANTE,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,PASCUAL BINIMELIS,COSTANERA,COSTANERA - PASCUAL BINIMELIS,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8103,BiobÃ­o,ConcepciÃ³n,Chiguayante,Interseccion,"COSTANERA & PASCUAL BINIMELIS, Chiguayante",-36.867105,-73.038961,Moto_2024.csv
-8131038.43285846,-4414490.46397465,5744,2024,1643908,2024/10/12 00:00:00+00,Octubre,12,SÃ¡bado,1899/12/30 00:00:00+00,16:00:00,16,REGION BIO BIO,CONCEPCION,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,DESOBEDIENCIA A SEÃALIZACION,SENALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,BARROS ARANA,PAICAVI,BARROS ARANA - PAICAVI,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"BARROS ARANA & PAICAVI, ConcepciÃ³n",-36.823191,-73.042361,Moto_2024.csv
-8131477.47693015,-4415707.20786048,5756,2024,1636642,2024/09/09 00:00:00+00,Septiembre,9,Lunes,1899/12/30 00:00:00+00,18:00:00,18,REGION BIO BIO,CONCEPCION,CHOQUE POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,VICTOR LAMAS,ANIBAL PINTO,ANIBAL PINTO - VICTOR LAMAS,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,MOJADO,LLUVIA,0,0,0,0,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"ANIBAL PINTO & VICTOR LAMAS, ConcepciÃ³n",-36.83194,-73.046305,Moto_2024.csv
-8131667.9445789,-4415001.39879938,5770,2024,1619444,2024/06/18 00:00:00+00,Junio,18,Martes,1899/12/30 00:00:00+00,13:30:00,13,REGION BIO BIO,CONCEPCION,CHOQUE POSTERIOR,CHOQUE,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,O'HIGGINS,COLO COLO,COLO COLO - O'HIGGINS,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"COLO COLO & O'HIGGINS, ConcepciÃ³n",-36.826865,-73.048016,Moto_2024.csv
-8138854.50826553,-4408280.13056251,5771,2024,1651187,2024/11/17 00:00:00+00,Noviembre,17,Domingo,1899/12/30 00:00:00+00,15:31:00,15,REGION BIO BIO,HUALPEN,COLISION,COLISION,URBANA,CRUCE SIN SENALIZACION,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,GRAN BRETANA,MANCHESTER,GRAN BRETANA - MANCHESTER,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,8,81,8112,BiobÃ­o,ConcepciÃ³n,HualpÃ©n,Interseccion,"GRAN BRETANA & MANCHESTER, HualpÃ©n",-36.77852,-73.112574,Moto_2024.csv
-8132992.08992189,-4411063.77380454,5774,2024,1636759,2024/09/11 00:00:00+00,Septiembre,11,MiÃ©rcoles,1899/12/30 00:00:00+00,18:30:00,18,REGION BIO BIO,CONCEPCION,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION CONTRA SENTIDO DEL TRANSITO,ALONSO DE RIBERA,PAICAVI,ALONSO DE RIBERA - PAICAVI,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"ALONSO DE RIBERA & PAICAVI, ConcepciÃ³n",-36.798546,-73.059911,Moto_2024.csv
-8138854.28562655,-4409250.00016783,5778,2024,1636786,2024/09/11 00:00:00+00,Septiembre,11,MiÃ©rcoles,1899/12/30 00:00:00+00,22:00:00,22,REGION BIO BIO,HUALPEN,COLISION,COLISION,URBANA,CRUCE CON SENAL CEDA EL PASO,DESOBEDIENCIA A SEÃALIZACION,SENALIZACION DESOBEDECER SENAL CEDA EL PASO,GIBRALTAR,FINLANDIA,FINLANDIA - GIBRALTAR,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8112,BiobÃ­o,ConcepciÃ³n,HualpÃ©n,Interseccion,"FINLANDIA & GIBRALTAR, HualpÃ©n",-36.785498,-73.112572,Moto_2024.csv
-8132580.8757229,-4415992.60444325,5786,2024,1651257,2024/11/18 00:00:00+00,Noviembre,18,Lunes,1899/12/30 00:00:00+00,11:55:00,11,REGION BIO BIO,CONCEPCION,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,DESOBEDIENCIA A SEÃALIZACION,SENALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,CHACABUCO,ARTURO PRAT,ARTURO PRAT - CHACABUCO,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"ARTURO PRAT & CHACABUCO, ConcepciÃ³n",-36.833992,-73.056217,Moto_2024.csv
-8137168.01798001,-4409594.15970818,5791,2024,1619607,2024/06/23 00:00:00+00,Junio,23,Domingo,1899/12/30 00:00:00+00,13:14:00,13,REGION BIO BIO,HUALPEN,COLISION,COLISION,URBANA,CRUCE SIN SENALIZACION,IMPRUDENCIA DEL CONDUCTOR,ADELANTAMIENTO SIN EL ESPACIO O TIEMPO SUFICIENTE,LA CORUNA,TOSCANIA,LA CORUNA - TOSCANIA,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,MOJADO,LLUVIA,0,0,0,0,8,81,8112,BiobÃ­o,ConcepciÃ³n,HualpÃ©n,Interseccion,"LA CORUNA & TOSCANIA, HualpÃ©n",-36.787974,-73.097424,Moto_2024.csv
-8129212.79320945,-4428552.63164157,5793,2024,1651292,2024/11/15 00:00:00+00,Noviembre,15,Viernes,1899/12/30 00:00:00+00,15:55:00,15,REGION BIO BIO,CHIGUAYANTE,COLISION POR ALCANCE,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,MANUEL RODRIGUEZ,LUIS ACEVEDO,LUIS ACEVEDO - MANUEL RODRIGUEZ,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8103,BiobÃ­o,ConcepciÃ³n,Chiguayante,Interseccion,"LUIS ACEVEDO & MANUEL RODRIGUEZ, Chiguayante",-36.924244,-73.025961,Moto_2024.csv
-8136947.31233968,-4416653.15343435,5803,2024,1619685,2024/06/18 00:00:00+00,Junio,18,Martes,1899/12/30 00:00:00+00,18:15:00,18,REGION BIO BIO,SAN PEDRO DE LA PAZ,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,VICTORIA,PEDRO AGUIRRE CERDA,PEDRO AGUIRRE CERDA - VICTORIA,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,HUMEDO,DESPEJADO,0,0,2,0,8,81,8108,BiobÃ­o,ConcepciÃ³n,San Pedro de la Paz,Interseccion,"PEDRO AGUIRRE CERDA & VICTORIA, San Pedro de la Paz",-36.838741,-73.095441,Moto_2024.csv
-8137411.13974791,-4410640.32843654,5839,2024,1637038,2024/09/13 00:00:00+00,Septiembre,13,Viernes,1899/12/30 00:00:00+00,16:50:00,16,REGION BIO BIO,HUALPEN,COLISION,COLISION,URBANA,CRUCE CON SENAL CEDA EL PASO,VELOCIDAD IMPRUDENTE,VELOCIDAD NO RAZONABLE NI PRUDENTE,BREMEN,LA RECONQUISTA,BREMEN - LA RECONQUISTA,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,8,81,8112,BiobÃ­o,ConcepciÃ³n,HualpÃ©n,Interseccion,"BREMEN & LA RECONQUISTA, HualpÃ©n",-36.7955,-73.099608,Moto_2024.csv
-8132507.85013694,-4414714.35999357,5858,2024,1644544,2024/10/17 00:00:00+00,Octubre,17,Jueves,1899/12/30 00:00:00+00,17:50:00,17,REGION BIO BIO,CONCEPCION,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,LOS CARRERA,LINCOYAN,LINCOYAN - LOS CARRERA,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"LINCOYAN & LOS CARRERA, ConcepciÃ³n",-36.824801,-73.055561,Moto_2024.csv
-8129754.80781013,-4413299.02699764,5864,2024,1644554,2024/10/18 00:00:00+00,Octubre,18,Viernes,1899/12/30 00:00:00+00,14:55:00,14,REGION BIO BIO,CONCEPCION,CHOQUE POSTERIOR,CHOQUE,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,JUAN BOSCO,LOS CARRERA,JUAN BOSCO - LOS CARRERA,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"JUAN BOSCO & LOS CARRERA, ConcepciÃ³n",-36.814623,-73.03083,Moto_2024.csv
-8135113.61677742,-4416023.06388741,5881,2024,1620111,2024/06/25 00:00:00+00,Junio,25,Martes,1899/12/30 00:00:00+00,17:00:00,17,REGION BIO BIO,SAN PEDRO DE LA PAZ,CHOQUE POSTERIOR,CHOQUE,URBANA,PUENTE,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,PUENTE LLACOLEN,PEDRO AGUIRRE CERDA,PEDRO AGUIRRE CERDA - PUENTE LLACOLEN,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,8,81,8108,BiobÃ­o,ConcepciÃ³n,San Pedro de la Paz,Interseccion,"PEDRO AGUIRRE CERDA & PUENTE LLACOLEN, San Pedro de la Paz",-36.834211,-73.078969,Moto_2024.csv
-8137716.82306963,-4411513.23374891,5916,2024,1620166,2024/06/25 00:00:00+00,Junio,25,Martes,1899/12/30 00:00:00+00,18:30:00,18,REGION BIO BIO,HUALPEN,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION CONTRA SENTIDO DEL TRANSITO,MAR CASPIO,OCEANO ATLANTICO,MAR CASPIO - OCEANO ATLANTICO,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,NUBLADO,0,0,0,1,8,81,8112,BiobÃ­o,ConcepciÃ³n,HualpÃ©n,Interseccion,"MAR CASPIO & OCEANO ATLANTICO, HualpÃ©n",-36.801779,-73.102354,Moto_2024.csv
-8130334.67103767,-4413763.46019019,5926,2024,1651955,2024/11/20 00:00:00+00,Noviembre,20,MiÃ©rcoles,1899/12/30 00:00:00+00,17:20:00,17,REGION BIO BIO,CONCEPCION,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,DESOBEDIENCIA A SEÃALIZACION,SENALIZACION DESOBEDECER LUZ INTERMITENTE SEMAFORO,PELANTARO,MAIPU,MAIPU - PELANTARO,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"MAIPU & PELANTARO, ConcepciÃ³n",-36.817963,-73.036039,Moto_2024.csv
-8131988.65603188,-4414982.48515141,6008,2024,1652498,2024/11/21 00:00:00+00,Noviembre,21,Jueves,1899/12/30 00:00:00+00,14:30:00,14,REGION BIO BIO,CONCEPCION,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL PEATON,IMPRUDENCIA DEL PEATON,CAUPOLICAN,BARROS ARANA,BARROS ARANA - CAUPOLICAN,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"BARROS ARANA & CAUPOLICAN, ConcepciÃ³n",-36.826729,-73.050897,Moto_2024.csv
-8132194.26313137,-4417343.05691222,6038,2024,1653062,2024/11/26 00:00:00+00,Noviembre,26,Martes,1899/12/30 00:00:00+00,00:10:00,0,REGION BIO BIO,CONCEPCION,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,PEDRO DE VALDIVIA,SARGENTO ALDEA,PEDRO DE VALDIVIA - SARGENTO ALDEA,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,LLOVIZNA,0,0,1,0,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"PEDRO DE VALDIVIA & SARGENTO ALDEA, ConcepciÃ³n",-36.843701,-73.052744,Moto_2024.csv
-8138562.73988017,-4409413.73865924,6059,2024,1653510,2024/11/27 00:00:00+00,Noviembre,27,MiÃ©rcoles,1899/12/30 00:00:00+00,21:30:00,21,REGION BIO BIO,HUALPEN,VOLCADURA,VOLCADURA,URBANA,CRUCE CON SENAL PARE,VELOCIDAD IMPRUDENTE,VELOCIDAD MAYOR QUE MAXIMA PERMITIDA,SANTA MARIA,O'HIGGINS,O'HIGGINS - SANTA MARIA,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,1,0,8,81,8112,BiobÃ­o,ConcepciÃ³n,HualpÃ©n,Interseccion,"O'HIGGINS & SANTA MARIA, HualpÃ©n",-36.786676,-73.109953,Moto_2024.csv
-8135753.81516898,-4411338.75818003,6065,2024,1653604,2024/11/30 00:00:00+00,Noviembre,30,SÃ¡bado,1899/12/30 00:00:00+00,10:40:00,10,REGION BIO BIO,HUALPEN,COLISION,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,"ADELANTAMIENTO EN CRUCE, CURVA, CUESTA, PUENTE",CRISTOBAL COLON,NUEVA IMPERIAL,CRISTOBAL COLON - NUEVA IMPERIAL,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,1,8,81,8112,BiobÃ­o,ConcepciÃ³n,HualpÃ©n,Interseccion,"CRISTOBAL COLON & NUEVA IMPERIAL, HualpÃ©n",-36.800524,-73.08472,Moto_2024.csv
-8132504.06527425,-4415435.03121432,6134,2024,1654893,2024/12/04 00:00:00+00,Diciembre,4,MiÃ©rcoles,1899/12/30 00:00:00+00,12:40:00,12,REGION BIO BIO,CONCEPCION,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,O'HIGGINS,OBISPO HIPOLITO SALAS,OBISPO HIPOLITO SALAS - O'HIGGINS,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"OBISPO HIPOLITO SALAS & O'HIGGINS, ConcepciÃ³n",-36.829983,-73.055527,Moto_2024.csv
-8134593.59894153,-4406776.96561331,6152,2024,1655130,2024/12/06 00:00:00+00,Diciembre,6,Viernes,1899/12/30 00:00:00+00,22:10:00,22,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,DESOBEDIENCIA A SEÃALIZACION,SENALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,CALLE A,IFARLE ORIENTE,CALLE A - IFARLE ORIENTE,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,8,81,8110,BiobÃ­o,ConcepciÃ³n,Talcahuano,Interseccion,"CALLE A & IFARLE ORIENTE, Talcahuano",-36.767704,-73.074298,Moto_2024.csv
-8128152.14110118,-4414669.4413462,6154,2024,1655160,2024/12/05 00:00:00+00,Diciembre,5,Jueves,1899/12/30 00:00:00+00,19:30:00,19,REGION BIO BIO,CONCEPCION,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SENAL CEDA EL PASO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,BATALLA DE LOS DUENDES,GENERAL GOROSTIAGA,BATALLA DE LOS DUENDES - GENERAL GOROSTIAGA,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"BATALLA DE LOS DUENDES & GENERAL GOROSTIAGA, ConcepciÃ³n",-36.824478,-73.016433,Moto_2024.csv
